id,question_id,concept_id,batch,system,stem,options,correct_answer,explanation,cognitive_error,status
203ef038-435c-4a55-94ec-023d56cec10e,B1_C24,b1-24-giant-cell-arteritis-when-to-start-steroids,Batch1,"Rheumatology, Ophthalmology","A 72-year-old woman presents with severe new-onset headache for the past 2 weeks, located primarily over her right temple. She also reports jaw pain 
when chewing that resolves with rest, and she noticed blurred vision in her right eye yesterday that resolved after a few minutes. She has had fatigue, 
low-grade fevers, and unintentional 5-kg weight loss over the past 2 months. She also notes shoulder stiffness. 
On examination, temperature is 37.8°C (100°F), and there is tenderness over the right temporal artery, which feels thickened and has diminished 
pulsation. Fundoscopic examination of the right eye shows pallor of the optic disc. 
Laboratory studies show ESR 98 mm/hr and CRP 68 mg/L.

Which of the following is the most appropriate next step in management?","[{""text"":""Schedule temporal artery biopsy before starting treatment"",""label"":""A""},{""text"":""Start high-dose oral prednisone immediately"",""label"":""B""},{""text"":""Order temporal artery ultrasound before treatment"",""label"":""C""},{""text"":""Start low-dose aspirin and monitor symptoms"",""label"":""D""},{""text"":""Refer to ophthalmology for evaluation first"",""label"":""E""}]",B,"This patient has giant cell arteritis (GCA) with impending vision loss — a medical emergency. Clinical features of GCA: • Age >50 (usually >70) • New headache (temporal) • Scalp/temporal artery tenderness • Jaw claudication (most specific symptom) • Visual symptoms (amaurosis fugax, diplopia) • Constitutional symptoms (fever, weight loss, fatigue) • Associated polymyalgia rheumatica (shoulder/hip stiffness) Laboratory findings: • ESR markedly elevated (>50, often >100) • Elevated CRP • Possible normocytic anemia, thrombocytosis This patient has HIGH-RISK features: • Amaurosis fugax (transient visual loss) — WARNING of impending permanent blindness • Optic disc pallor — suggests early ischemic optic neuropathy CRITICAL PRINCIPLE: START STEROIDS IMMEDIATELY — DO NOT DELAY FOR BIOPSY Why? • Untreated GCA causes permanent bilateral blindness in 15–20% of patients • Once vision is lost, it rarely recovers • Steroids prevent progression to permanent blindness • Temporal artery biopsy remains positive for 1–2 weeks after starting steroids Treatment: Presentation Steroid Regimen GCA without visual symptoms Prednisone 40–60 mg/day GCA with visual symptoms Prednisone 60–80 mg/day OR IV methylprednisolone 1g/day × 3 days This patient should receive high-dose prednisone immediately. Why not (A) or (C)? • Do NOT wait for biopsy or imaging before treatment • Biopsy can be done within 1–2 weeks while on steroids • Every hour of delay increases blindness risk Why not (D)? • Aspirin may reduce ischemic complications but does not treat GCA • Steroids are disease-modifying Why not (E)? • Ophthalmology consultation is appropriate but should not delay steroid initiation • Start steroids, then refer Additional management: • Temporal artery biopsy (still indicated; remains positive 1–2 weeks after steroids) • Consider tocilizumab for steroid-sparing • PCP prophylaxis and bone protection if prolonged steroid course",,active
736efc17-34cf-45df-a6c4-2bdb8c6fe6ea,B1_C25,b1-25-gout-vs-septic-arthritis-diagnostic-differentiation,Batch1,"Rheumatology, Infectious Disease, Orthopedics","A 58-year-old man with a history of gout (last flare 3 years ago) and type 2 diabetes presents with severe pain, swelling, and redness of his right knee for 
2 days. He denies recent trauma. He reports fever and chills since this morning. 
On examination, temperature is 38.6°C (101.5°F), blood pressure is 128/78 mm Hg, pulse is 102/min. The right knee is erythematous, warm, and swollen 
with a moderate effusion. He cannot bear weight and has severe pain with any range of motion. 
Laboratory studies show WBC 16,400/µL, ESR 78 mm/hr, and serum uric acid 8.9 mg/dL.

Which of the following is the most appropriate next step?","[{""text"":""Start colchicine and NSAIDs for presumed gout flare"",""label"":""A""},{""text"":""Start empiric IV antibiotics for presumed septic arthritis"",""label"":""B""},{""text"":""Arthrocentesis of the right knee"",""label"":""C""},{""text"":""Order MRI of the knee before intervention"",""label"":""D""},{""text"":""Start allopurinol to lower uric acid"",""label"":""E""}]",C,"This patient presents with acute monoarticular arthritis with features suggesting BOTH gout (history, elevated uric acid) AND septic arthritis (fever, diabetes, systemic symptoms). CRITICAL RULE: Any acute monoarticular arthritis with systemic symptoms requires arthrocentesis to rule out septic arthritis. Why arthrocentesis is mandatory: • Septic arthritis and gout can be clinically indistinguishable • Septic arthritis destroys cartilage within 24–48 hours if untreated • Gout history and elevated uric acid do NOT exclude infection • Coexistent gout and septic arthritis can occur • Only synovial fluid analysis can differentiate Synovial fluid analysis: Parameter Septic Arthritis Gout Normal WBC >50,000 (often >100,000) 2,000–50,000 <200 PMN% >90% >50% <25% Crystals None Needle-shaped, negative birefringent None Gram stain May be positive Negative Negative Culture Positive (60–80%) Negative Negative This patient has RED FLAGS for septic arthritis: • Fever (38.6°C) • Systemic symptoms (chills) • Diabetes (immunocompromised) • Unable to bear weight • Leukocytosis with elevated ESR Why not (A)? • Cannot presume gout without ruling out infection • Treating gout alone while missing septic arthritis → joint destruction, sepsis, death Why not (B)? • Do NOT start antibiotics before obtaining synovial fluid (decreases culture yield) • Arthrocentesis first, then antibiotics if septic arthritis suspected Why not (D)? • MRI may show synovitis/effusion but cannot differentiate gout from infection • Joint aspiration is the diagnostic procedure Why not (E)? • Allopurinol should never be started during an acute gout flare (can worsen/prolong attack) • This patient needs diagnosis first Procedure of joint aspiration in suspected septic arthritis: 1. Aspirate joint (even if on anticoagulation — risk of missing septic arthritis > bleeding risk) 2. Send for: cell count, Gram stain, culture, crystal analysis 3. If septic arthritis confirmed: IV antibiotics + orthopedic consultation for possible surgical drainage",,active
1127057d-5200-49ef-9f55-8f92ca1a2a9e,B1_C26,b1-26-acute-appendicitis-imaging-and-management-decision,Batch1,Gastrointestinal,"A 24-year-old man presents with 18 hours of abdominal pain that began around his umbilicus and has now localized to his right lower quadrant. He has 
had nausea and two episodes of vomiting. He has no appetite. 
On examination, temperature is 38.2°C (100.8°F), blood pressure is 124/78 mm Hg, pulse is 92/min. Abdomen shows tenderness at McBurney's point with 
voluntary guarding. Rovsing sign is positive. There is no rebound tenderness. 
Laboratory studies show WBC 14,200/µL with 82% neutrophils and CRP 4.8 mg/dL.

Which of the following is the most appropriate next step in management?","[{""text"":""CT abdomen/pelvis with IV contrast"",""label"":""A""},{""text"":""Immediate surgical consultation for laparoscopic appendectomy"",""label"":""B""},{""text"":""Abdominal ultrasound"",""label"":""C""},{""text"":""Observation and serial abdominal examinations"",""label"":""D""},{""text"":""IV antibiotics and discharge with outpatient follow-up"",""label"":""E""}]",B,"This patient has a high pretest probability of acute appendicitis based on clinical presentation. Classic appendicitis presentation: • Periumbilical pain → migrating to RLQ (visceral → parietal peritoneum) • Anorexia (almost universal) • Nausea/vomiting (usually after pain onset) • Low-grade fever • RLQ tenderness (McBurney's point) • Positive Rovsing sign (RLQ pain with LLQ palpation) • Leukocytosis with left shift Alvarado Score (MANTRELS): • Migration of pain: 1 • Anorexia: 1 • Nausea/vomiting: 1 • Tenderness in RLQ: 2 • Rebound tenderness: 1 • Elevated temperature: 1 • Leukocytosis: 2 • Shift to left: 1 This patient scores 7–8: HIGH probability When is imaging needed? Clinical Scenario Imaging Approach Classic presentation in young/thin male Often proceed directly to surgery Intermediate probability (Alvarado 5–6) CT abdomen/pelvis Women of childbearing age CT (preferred) or ultrasound first Pregnant women Ultrasound first, then MRI if inconclusive Pediatric Ultrasound first This patient (young male, classic presentation, high Alvarado) can proceed to surgery without imaging, though CT is often obtained in practice to exclude other diagnoses and plan surgery. Acceptable approaches: • Option B (direct to surgery) — appropriate given high clinical probability • CT if any diagnostic uncertainty — would show dilated appendix (>6 mm), periappendiceal fat stranding, appendicolith Why not (A) as NEXT step? • CT is reasonable but not strictly required with this classic presentation • In high-probability cases, imaging delays definitive treatment • Many surgeons will operate based on clinical diagnosis alone Why not (C)? • Ultrasound less sensitive in adults (operator-dependent, body habitus) • CT preferred in adult males when imaging needed Why not (D)? • Observation inappropriate with high clinical probability and systemic signs • Risk of perforation increases with delay Why not (E)? • Antibiotics alone with discharge is not appropriate management • While ""antibiotic-first"" strategy exists for uncomplicated appendicitis, requires careful patient selection and inpatient monitoring Surgery: Laparoscopic appendectomy is preferred — lower wound infection rate, faster recovery.",,active
9dd9635a-3e7a-4273-bbf1-ea10f97a80f6,B1_C27,b1-27-bowel-obstruction-small-bowel-vs-large-bowel-differentiation,Batch1,Gastrointestinal,"A 68-year-old man presents with 2 days of progressive abdominal distension, crampy abdominal pain, and vomiting. He has not had a bowel movement 
or passed flatus for 36 hours. His surgical history includes open appendectomy 30 years ago and cholecystectomy 10 years ago. 
On examination, temperature is 37.2°C (99°F), blood pressure is 118/72 mm Hg, pulse is 94/min. Abdomen is distended with high-pitched bowel sounds 
and mild diffuse tenderness without peritoneal signs. There is a well-healed RLQ scar. 
Abdominal X-ray shows multiple dilated loops of small bowel (up to 5 cm) with air-fluid levels in a stepladder pattern. No colonic gas is seen. No free air. 
Laboratory studies show WBC 11,200/µL, BUN 28 mg/dL, and lactate 1.4 mmol/L.

Which of the following is the most appropriate initial management?","[{""text"":""Emergent exploratory laparotomy"",""label"":""A""},{""text"":""Colonoscopy for decompression"",""label"":""B""},{""text"":""Nasogastric tube decompression, IV fluids, and NPO"",""label"":""C""},{""text"":""Water-soluble contrast enema"",""label"":""D""},{""text"":""Oral polyethylene glycol bowel preparation"",""label"":""E""}]",C,"This patient has small bowel obstruction (SBO), most likely due to adhesions from prior abdominal surgery. Differentiating SBO from LBO: Feature SBO LBO Pain Crampy, periumbilical Crampy, lower abdominal Vomiting Early, prominent Late, may be feculent Distension Moderate Marked Obstipation Later Earlier X-ray Dilated small bowel, air-fluid levels Dilated colon, ""cut-off"" sign Common causes Adhesions (most common), hernia Colon cancer, diverticulitis, volvulus This patient has SBO: • Previous abdominal surgeries → adhesions (#1 cause of SBO) • Dilated small bowel with air-fluid levels on X-ray • No colonic gas (complete or near-complete obstruction) • Vomiting prominent Management of uncomplicated/partial SBO: Step Intervention 1 NPO (bowel rest) 2 Nasogastric tube (decompression, relieves vomiting) 3 IV fluid resuscitation (third-spacing causes dehydration) 4 Foley catheter (monitor urine output) 5 Serial abdominal exams 6 Correct electrolytes This conservative ""drip and suck"" approach resolves 65–80% of adhesive SBO without surgery. When is surgery indicated (emergently)? • Peritoneal signs (rebound, guarding) — bowel compromise • Fever, tachycardia, leukocytosis (significant) — strangulation • Elevated lactate — ischemia • Closed-loop obstruction • Failure to improve with conservative management (24–72 hours) • Complete obstruction that doesn't resolve This patient lacks emergent surgical indications: • No peritoneal signs • Mild tachycardia, minimal leukocytosis • Normal lactate Why not (A)? • No signs of strangulation or peritonitis • Surgery reserved for complicated SBO or failed conservative management Why not (B)? • Colonoscopy is for LBO (e.g., sigmoid volvulus decompression) • Not useful for SBO Why not (D)? • Water-soluble contrast (Gastrografin) can be used but is given orally/via NGT in SBO (not enema) • Therapeutic and diagnostic — appearance of contrast in colon within 24 hours predicts resolution Why not (E)? • Oral prep contraindicated in bowel obstruction",,active
3cbd1de4-65d7-44d7-bd1b-9742816782ec,B1_C28,b1-28-abdominal-aortic-aneurysm-screening-and-rupture-recognition,Batch1,Vascular,"A 72-year-old man is brought to the emergency department with sudden-onset severe lower back and abdominal pain that began 45 minutes ago. He 
has a history of hypertension, hyperlipidemia, and 50-pack-year smoking history. He quit smoking 5 years ago. 
On examination, he is pale, diaphoretic, and appears to be in severe distress. Blood pressure is 78/52 mm Hg, pulse is 124/min and weak. Abdomen is 
distended with a pulsatile mass palpable in the periumbilical region. Femoral pulses are weak bilaterally. 
Laboratory studies show hemoglobin 9.2 g/dL.

Which of the following is the most appropriate next step?","[{""text"":""CT angiography of the abdomen"",""label"":""A""},{""text"":""Immediate surgical repair"",""label"":""B""},{""text"":""Abdominal ultrasound at bedside"",""label"":""C""},{""text"":""IV fluids to stabilize blood pressure before imaging"",""label"":""D""},{""text"":""Obtain type and crossmatch, then await hemodynamic stability"",""label"":""E""}]",B,"This patient has ruptured abdominal aortic aneurysm (rAAA) — a surgical emergency with mortality approaching 50% even with treatment, and >80% without. Classic triad of ruptured AAA: 1. Sudden severe abdominal or back pain 2. Hypotension 3. Pulsatile abdominal mass This patient has all three features — the diagnosis is clinical. Management of hemodynamically UNSTABLE rAAA: Priority Action 1 Immediate transfer to OR for surgical repair 2 Permissive hypotension (target SBP ~70–80, avoid aggressive fluid resuscitation) 3 Type and crossmatch, activate massive transfusion protocol 4 Do NOT delay for imaging if diagnosis is clear Why immediate surgery without imaging? • In unstable patients with classic triad, imaging delays definitive treatment • Every minute without repair increases mortality • Diagnosis is clinical; imaging may cause death in unstable patients When is imaging appropriate? • Hemodynamically STABLE patients with suspected AAA → CT angiography • Screens for extent of aneurysm, involvement of renal/iliac arteries • Plans surgical or endovascular approach Why permissive hypotension? • Aggressive IV fluids can: • Dislodge tamponading clot • Dilute clotting factors • Increase hemorrhage • Maintain ""just enough"" pressure for end-organ perfusion Why not (A)? • CT delays surgery in unstable patient • Appropriate only if hemodynamically stable Why not (C)? • Bedside ultrasound can confirm AAA but should not delay OR • In this case, clinical diagnosis is clear Why not (D)? • Avoid aggressive fluid resuscitation — permissive hypotension preferred • Proceed directly to OR Why not (E)? • Type and crossmatch should be drawn but don't wait for stability — this patient may never stabilize without surgery Repair options: • Open surgical repair (traditional) • Endovascular aneurysm repair (EVAR) — increasingly used even for rupture in selected patients Screening recommendation (USPSTF): • One-time abdominal ultrasound for men aged 65–75 who have ever smoked",,active
273f39e8-b27d-4579-bf0e-6706622f9970,B1_C29,b1-29-pediatric-dehydration-assessment-and-fluid-replacement,Batch1,"Nephrology, Gastroenterology","An 18-month-old boy is brought to the emergency department with 3 days of watery diarrhea (8–10 episodes daily) and vomiting. His mother reports he 
has been increasingly lethargic and has had decreased urine output for the past 24 hours. 
On examination, temperature is 37.8°C (100°F), heart rate is 156/min, respirations are 32/min, and blood pressure is 85/50 mm Hg. Weight is 10 kg 
(baseline 11 kg). He is lethargic but responds to stimuli. Eyes are sunken with absent tears. Mucous membranes are dry. Capillary refill is 4 seconds. Skin 
turgor is decreased with tenting.

Which of the following is the most appropriate initial fluid management?","[{""text"":""Oral rehydration solution 50 mL/kg over 4 hours"",""label"":""A""},{""text"":""IV 0.9% normal saline 200 mL/kg bolus"",""label"":""B""},{""text"":""IV 0.9% normal saline 20 mL/kg bolus, reassess, repeat as needed"",""label"":""C""},{""text"":""IV D5 0.45% normal saline at maintenance rate"",""label"":""D""},{""text"":""IV 3% hypertonic saline"",""label"":""E""}]",C,"This child has severe dehydration requiring IV fluid resuscitation. Dehydration severity assessment: Feature Mild (3–5%) Moderate (6–9%) Severe (≥10%) Mental status Alert Irritable/lethargic Lethargic/obtunded Thirst Slight Moderate Drinks poorly Heart rate Normal Increased Markedly increased Blood pressure Normal Normal/orthostatic Hypotension Tears Present Decreased Absent Eyes Normal Slightly sunken Deeply sunken Mucous membranes Moist Dry Parched Capillary refill <2 sec 2–3 sec >3 sec Skin turgor Normal Decreased Tenting Urine output Decreased Oliguria Anuria This child has SEVERE dehydration (≥10%): • 9% weight loss (11 kg → 10 kg) • Lethargic • Absent tears • Sunken eyes • Capillary refill 4 seconds • Tenting • Hypotension for age • Tachycardia Fluid management by severity: Severity Management Mild ORS 50 mL/kg over 4 hours Moderate ORS 100 mL/kg over 4 hours (consider IV if can't tolerate PO) Severe IV bolus 20 mL/kg NS (isotonic), reassess, repeat up to 3 boluses Why NS 20 mL/kg bolus? • Isotonic fluid expands intravascular volume • 20 mL/kg is safe initial dose • Reassess after each bolus (HR, BP, capillary refill, mental status) • May need 2–3 boluses for severe dehydration • After stabilization → calculate deficit + maintenance Why not (A)? • Oral rehydration inappropriate for severe dehydration with lethargy • Risk of aspiration, inadequate absorption Why not (B)? • 200 mL/kg at once is excessive and dangerous • Can cause fluid overload, pulmonary edema Why not (D)? • Hypotonic maintenance fluid inappropriate for resuscitation • Does not adequately expand intravascular volume • D5 0.45% NS used for maintenance after resuscitation Why not (E)? • Hypertonic saline for symptomatic hyponatremia only • Not indicated for routine dehydration After stabilization: • Calculate deficit (10% of body weight = 1000 mL) • Replace deficit over 24–48 hours plus maintenance • Replace ongoing losses",,active
8474db1a-18d5-463f-b878-08c0e4c46eec,B1_C30,b1-30-kawasaki-disease-diagnosis-and-treatment,Batch1,,"A 3-year-old boy is brought to the clinic with 6 days of high fever (up to 40°C/104°F) that has not responded to acetaminophen. His mother reports he 
has been increasingly irritable. Over the past few days, she noticed redness in both eyes without discharge, cracked red lips, and a rash on his trunk. 
On examination, temperature is 39.5°C (103.1°F), heart rate is 132/min. He is irritable but consolable. He has bilateral conjunctival injection without 
exudate. Lips are erythematous and cracked; tongue appears red with prominent papillae (""strawberry tongue""). There is a polymorphous maculopapular 
rash on his trunk. Bilateral cervical lymph nodes are palpable (largest 1.8 cm). Hands are edematous with erythema of the palms. 
Laboratory studies show WBC 18,400/µL, hemoglobin 10.8 g/dL, platelets 486,000/µL, ESR 82 mm/hr, CRP 12 mg/dL, and albumin 2.8 g/dL.

Which of the following is the most appropriate treatment?","[{""text"":""IV antibiotics for presumed scarlet fever"",""label"":""A""},{""text"":""High-dose aspirin and supportive care only"",""label"":""B""},{""text"":""IV immunoglobulin (IVIG) plus high-dose aspirin"",""label"":""C""},{""text"":""Oral corticosteroids"",""label"":""D""},{""text"":""Reassurance and follow-up in 2–3 days"",""label"":""E""}]",C,"This patient meets criteria for Kawasaki disease (KD), a medium-vessel vasculitis affecting children, primarily dangerous for its cardiac complications (coronary artery aneurysms). Diagnostic criteria (classic KD): Fever ≥5 days PLUS ≥4 of 5: 1. Bilateral conjunctival injection (non-exudative) ✓ 2. Oral mucosal changes (strawberry tongue, cracked lips) ✓ 3. Polymorphous rash ✓ 4. Extremity changes (edema, erythema, later desquamation) ✓ 5. Cervical lymphadenopathy (≥1.5 cm, usually unilateral) ✓ This patient: 6 days of fever + 5/5 criteria = CLASSIC KAWASAKI DISEASE Laboratory findings supporting KD: • Leukocytosis • Anemia (normocytic) • Thrombocytosis (peaks in week 2–3) • Elevated ESR/CRP • Hypoalbuminemia • Elevated transaminases • Sterile pyuria may be present Treatment — CRITICAL to start within 10 days of fever onset: Component Details Purpose IVIG 2 g/kg single infusion Reduces coronary aneurysm risk from 25% → <5% Aspirin (high-dose) 80–100 mg/kg/day divided q6h Anti-inflammatory Aspirin (low-dose) 3–5 mg/kg/day after fever resolves Antiplatelet for 6–8 weeks Why IVIG + aspirin? • IVIG dramatically reduces coronary artery aneurysm development • Treatment within 10 days of fever onset is most effective • Aspirin alone is inadequate Why not (A)? • KD is not bacterial; antibiotics ineffective • Can resemble scarlet fever but conjunctivitis is not a feature of scarlet fever • Scarlet fever has sandpaper rash, not polymorphous Why not (B)? • Aspirin alone does not prevent coronary aneurysms • IVIG is essential Why not (D)? • Corticosteroids reserved for IVIG-refractory KD • Not first-line **",,active
8525531a-f83c-4b78-9400-8402498a9b1a,B2_Q01,afib-ablation-candidate,Batch2,Cardiology,"A 58-year-old man with paroxysmal atrial fibrillation presents for follow-up. Despite optimal doses of metoprolol and flecainide, he continues to have symptomatic episodes 2-3 times monthly with palpitations and fatigue that significantly affect his quality of life. Echocardiogram shows normal LV function and left atrial size of 4.2 cm. His CHA₂DS₂-VASc score is 1.

What is the most appropriate next step in management?","[{""text"":""Add amiodarone to current regimen"",""label"":""A""},{""text"":""Refer for catheter ablation"",""label"":""B""},{""text"":""Switch to sotalol monotherapy"",""label"":""C""},{""text"":""Increase metoprolol dose"",""label"":""D""},{""text"":""Recommend rate control strategy only"",""label"":""E""}]",B,Catheter ablation is appropriate for patients with symptomatic AFib refractory to at least one antiarrhythmic drug (AAD) or in patients who prefer ablation over long-term AAD therapy. This patient has failed flecainide and continues to have quality-of-life-limiting symptoms. His preserved LV function and moderately sized left atrium make him a good ablation candidate. Amiodarone (A) could be tried but has significant long-term toxicity. Rate control alone (E) is inappropriate given his symptomatic episodes despite adequate rate control.,,active
d8b15472-2990-464c-9cf4-a7d1ac19b636,B2_Q02,betablocker-initiation-timing-hf,Batch2,Cardiology,"A 67-year-old woman with newly diagnosed HFrEF (EF 30%) is admitted for acute decompensated heart failure with dyspnea at rest and bilateral lower extremity edema. She is started on IV furosemide with good urine output. On hospital day 2, she still has 2+ peripheral edema, JVP of 12 cm, and bibasilar crackles. Her blood pressure is 118/72 mmHg and heart rate is 92 bpm.

Regarding beta-blocker therapy, what is the most appropriate approach?","[{""text"":""Start low-dose carvedilol now to reduce mortality"",""label"":""A""},{""text"":""Wait until euvolemic before initiating beta-blocker"",""label"":""B""},{""text"":""Beta-blockers are contraindicated in HFrEF"",""label"":""C""},{""text"":""Start metoprolol tartrate for rate control"",""label"":""D""},{""text"":""Defer beta-blocker indefinitely due to acute presentation"",""label"":""E""}]",B,"Beta-blockers are essential GDMT for HFrEF and reduce mortality, but initiation during acute decompensation with persistent congestion can worsen symptoms and hemodynamics. The patient has ongoing volume overload (elevated JVP, edema, crackles). Beta-blockers should be started only after achieving euvolemia, typically before discharge or at early outpatient follow-up. Starting now (A) risks worsening congestion. Metoprolol tartrate (D) is not an evidence-based HF beta-blocker (use succinate). Beta-blockers are not contraindicated (C) and should not be deferred indefinitely (E).",,active
a724b11d-cc56-41b5-a093-5cf6c6a085b4,B2_Q03,digoxin-role-hf-afib,Batch2,Cardiology,"A 72-year-old man with HFrEF (EF 25%) and permanent atrial fibrillation has a resting heart rate of 102 bpm despite maximum tolerated dose of carvedilol 25 mg twice daily. He cannot tolerate higher doses due to symptomatic hypotension (BP 98/62 mmHg). He is on appropriate GDMT including sacubitril/valsartan, spironolactone, and dapagliflozin.

What is the most appropriate addition for rate control?","[{""text"":""Diltiazem"",""label"":""A""},{""text"":""Verapamil"",""label"":""B""},{""text"":""Digoxin"",""label"":""C""},{""text"":""Amiodarone"",""label"":""D""},{""text"":""Ivabradine"",""label"":""E""}]",C,"Digoxin is appropriate for rate control in HFrEF patients with AFib when beta-blockers alone are insufficient or limited by hypotension. It provides rate control without negative inotropy or hypotension. Non-dihydropyridine calcium channel blockers (A, B) are contraindicated in HFrEF due to negative inotropic effects. Amiodarone (D) is for rhythm control, not rate control. Ivabradine (E) is ineffective in AFib because it works on the SA node, which is overridden by atrial fibrillation.",,active
18d7c075-dd86-4c44-94ff-9ad034739843,B2_Q04,statin-intolerance-alternatives,Batch2,Cardiology,"A 62-year-old man with CAD and prior MI requires high-intensity statin therapy. He develops severe bilateral thigh myalgias 3 weeks after starting atorvastatin 80 mg. CK is mildly elevated at 380 U/L (normal <200). The statin is stopped and symptoms resolve after 2 weeks. He previously had similar myalgias on rosuvastatin 20 mg.

What is the most appropriate next step?","[{""text"":""Rechallenge with atorvastatin 80 mg"",""label"":""A""},{""text"":""Trial of rosuvastatin 5 mg every other day"",""label"":""B""},{""text"":""Start ezetimibe monotherapy"",""label"":""C""},{""text"":""No lipid-lowering therapy needed given intolerance"",""label"":""D""},{""text"":""Start fenofibrate"",""label"":""E""}]",B,"For patients with statin intolerance, a trial of an alternative statin at lower dose or with alternate-day dosing is the first step. Rosuvastatin has a long half-life making every-other-day dosing feasible. If this fails, ezetimibe (C) or PCSK9 inhibitors can be added or substituted. Rechallenging with the same high dose (A) will likely reproduce symptoms. Abandoning lipid therapy (D) is inappropriate given his high ASCVD risk. Fenofibrate (E) does not have the same cardiovascular benefit as statins.",,active
b9e2ff09-1ab1-44a9-888b-65e1c6836f4c,B2_Q05,hypertrophic-cardiomyopathy-avoidance,Batch2,Cardiology,"A 24-year-old college athlete is diagnosed with hypertrophic cardiomyopathy after a pre-participation screening echocardiogram showed asymmetric septal hypertrophy of 18 mm. He is asymptomatic with no syncope or family history of sudden cardiac death. He asks about continuing to play competitive basketball.

Which of the following recommendations is most appropriate?","[{""text"":""Continue competitive sports if stress test is normal"",""label"":""A""},{""text"":""Disqualification from competitive sports is recommended"",""label"":""B""},{""text"":""Sports participation allowed with prophylactic ICD"",""label"":""C""},{""text"":""Competitive sports allowed if on beta-blocker therapy"",""label"":""D""},{""text"":""Restriction only applies to contact sports"",""label"":""E""}]",B,"HCM is the leading cause of sudden cardiac death in young athletes. Current guidelines recommend disqualification from competitive sports regardless of symptoms, risk stratification, or treatment. Exercise causes dynamic obstruction, arrhythmias, and ischemia in HCM. Low-intensity recreational activity may be considered after shared decision-making, but competitive athletics are contraindicated. An ICD (C) prevents death but does not make competitive sports safe. Beta- blockers (D) do not eliminate the risk.",,active
c54ed495-8abf-4ff5-b84b-f6b77ad0967a,B2_Q06,icd-primary-prevention-ef,Batch2,Cardiology,"A 58-year-old man with ischemic cardiomyopathy had a STEMI 3 weeks ago treated with PCI. Current EF is 28%. He is now on optimal GDMT including sacubitril/valsartan, carvedilol, spironolactone, and empagliflozin with good blood pressure and symptom control.

What is the most appropriate recommendation regarding ICD placement?","[{""text"":""Implant ICD now given EF <30%"",""label"":""A""},{""text"":""Reassess EF in 3 months; ICD if EF remains ≤35%"",""label"":""B""},{""text"":""ICD only if he has documented ventricular arrhythmia"",""label"":""C""},{""text"":""ICD contraindicated in ischemic cardiomyopathy"",""label"":""D""},{""text"":""Implant ICD only if EF <20%"",""label"":""E""}]",B,"Primary prevention ICD is indicated if EF remains ≤35% despite at least 3 months of optimal GDMT. However, ICD should NOT be implanted within 40 days of MI or within 90 days of revascularization, as EF may improve with GDMT and revascularization. This patient is only 3 weeks post-MI. Reassessment at 3 months will determine if he still meets criteria. Waiting for documented arrhythmia (C) describes secondary prevention, not primary prevention.",,active
34d2f6a3-ffa9-460d-af92-03f7d99284b1,B2_Q07,anticoagulation-bridging-decision,Batch2,Cardiology,"A 68-year-old woman with a mechanical mitral valve on warfarin (INR goal 2.5-3.5) requires elective hip replacement surgery. Her INR is 3.0. The surgeon plans to hold warfarin 5 days preoperatively.

What is the appropriate anticoagulation management perioperatively?","[{""text"":""Hold warfarin only; no bridging needed"",""label"":""A""},{""text"":""Bridge with therapeutic enoxaparin, stop 24h before surgery"",""label"":""B""},{""text"":""Bridge with therapeutic unfractionated heparin, stop 4-6h before surgery"",""label"":""C""},{""text"":""Continue warfarin through surgery with close INR monitoring"",""label"":""D""},{""text"":""Switch to apixaban for the perioperative period"",""label"":""E""}]",B,Patients with mechanical heart valves (especially mitral position) have high thromboembolic risk and require bridging anticoagulation when warfarin is held. Therapeutic-dose LMWH or UFH should be used. LMWH is stopped 24 hours before surgery; UFH is stopped 4-6 hours before. No bridging (A) is inappropriate for mechanical valves. Continuing warfarin (D) creates unacceptable surgical bleeding risk. DOACs (E) are contraindicated with mechanical valves.,,active
0a0ff4bf-e2b8-476c-9a5a-ddc699fbde9e,B2_Q08,resistant-hypertension-workup,Batch2,Cardiology,"A 54-year-old man has blood pressure of 158/96 mmHg despite amlodipine 10 mg, lisinopril 40 mg, and chlorthalidone 25 mg daily. He reports taking his medications consistently. His BMI is 32 kg/m². Basic metabolic panel shows potassium 3.2 mEq/L and creatinine 1.0 mg/dL. Urinalysis is negative for protein.

Which secondary cause should be evaluated first based on his presentation?","[{""text"":""Pheochromocytoma"",""label"":""A""},{""text"":""Primary hyperaldosteronism"",""label"":""B""},{""text"":""Renal artery stenosis"",""label"":""C""},{""text"":""Cushing syndrome"",""label"":""D""},{""text"":""Coarctation of the aorta"",""label"":""E""}]",B,"This patient has resistant hypertension (BP uncontrolled on 3 drugs including a diuretic). The hypokalemia (K 3.2) despite not being on a potassium-wasting diuretic at high dose strongly suggests primary hyperaldosteronism, which is present in 10-20% of resistant hypertension. Screening is with aldosterone-to-renin ratio. Renal artery stenosis (C) would be suggested by rising creatinine on ACE inhibitor, which is not present. Pheochromocytoma (A) typically presents with episodic symptoms.",,active
